"program_name","level_id","stress","median","measurement_type","percent_specified"
"list",71,32,2.3804555,"framing",65.1376146788991
"list",71,32,28.8271545,"dynamic",65.1376146788991
"list",72,32,18.704294,"gradual",66.0550458715596
"list",72,32,2.2748685,"framing",66.0550458715596
"list",72,32,29.0254635,"dynamic",66.0550458715596
"list",73,32,19.0564025,"gradual",66.9724770642202
"list",73,32,2.3496695,"framing",66.9724770642202
"list",73,32,28.9116065,"dynamic",66.9724770642202
"list",74,32,18.775759,"gradual",67.8899082568807
"list",74,32,2.3136695,"framing",67.8899082568807
"list",74,32,29.0636265,"dynamic",67.8899082568807
"list",75,32,18.905623,"gradual",68.8073394495413
"list",75,32,2.3145465,"framing",68.8073394495413
"list",75,32,29.044042,"dynamic",68.8073394495413
"list",76,32,18.940599,"gradual",69.7247706422018
"list",76,32,2.6206645,"framing",69.7247706422018
"list",76,32,29.0725365,"dynamic",69.7247706422018
"list",77,32,19.377262,"gradual",70.6422018348624
"list",77,32,2.356774,"framing",70.6422018348624
"list",77,32,29.2439425,"dynamic",70.6422018348624
"list",78,32,19.0024035,"gradual",71.5596330275229
"list",78,32,2.5875205,"framing",71.5596330275229
"list",78,32,29.745914,"dynamic",71.5596330275229
"list",79,32,19.1678825,"gradual",72.4770642201835
"list",79,32,2.3837955,"framing",72.4770642201835
"list",79,32,29.9605545,"dynamic",72.4770642201835
"list",80,32,19.3590485,"gradual",73.394495412844
"list",80,32,2.353976,"framing",73.394495412844
"list",80,32,29.6759035,"dynamic",73.394495412844
"list",81,32,19.392684,"gradual",74.3119266055046
"list",81,32,2.3307145,"framing",74.3119266055046
"list",81,32,29.48601,"dynamic",74.3119266055046
"list",82,32,19.5820415,"gradual",75.2293577981651
"list",82,32,2.42508,"framing",75.2293577981651
"list",82,32,29.651456,"dynamic",75.2293577981651
"list",83,32,19.872448,"gradual",76.1467889908257
"list",83,32,2.338567,"framing",76.1467889908257
"list",83,32,29.8231935,"dynamic",76.1467889908257
"list",84,32,19.94758,"gradual",77.0642201834862
"list",84,32,2.322287,"framing",77.0642201834862
"list",84,32,29.812863,"dynamic",77.0642201834862
"list",85,32,19.365681,"gradual",77.9816513761468
"list",85,32,2.393606,"framing",77.9816513761468
"list",85,32,30.2518125,"dynamic",77.9816513761468
"list",86,32,19.4158475,"gradual",78.8990825688073
"list",86,32,2.3012375,"framing",78.8990825688073
"list",86,32,30.454681,"dynamic",78.8990825688073
"list",87,32,19.653326,"gradual",79.8165137614679
"list",87,32,2.3333655,"framing",79.8165137614679
"list",87,32,30.591609,"dynamic",79.8165137614679
"list",88,32,19.9647305,"gradual",80.7339449541284
"list",88,32,2.357443,"framing",80.7339449541284
"list",88,32,30.139071,"dynamic",80.7339449541284
"list",89,32,24.7973805,"gradual",81.651376146789
"list",89,32,2.3627815,"framing",81.651376146789
"list",89,32,37.82755,"dynamic",81.651376146789
"list",90,32,26.462766,"gradual",82.5688073394495
"list",90,32,2.347279,"framing",82.5688073394495
"list",90,32,40.590612,"dynamic",82.5688073394495
"list",91,32,26.330416,"gradual",83.4862385321101
"list",91,32,2.6970965,"framing",83.4862385321101
"list",91,32,40.507798,"dynamic",83.4862385321101
"list",92,32,26.394984,"gradual",84.4036697247707
"list",92,32,2.392299,"framing",84.4036697247707
"list",92,32,40.9881525,"dynamic",84.4036697247707
"list",93,32,26.4862955,"gradual",85.3211009174312
"list",93,32,2.294134,"framing",85.3211009174312
"list",93,32,40.715872,"dynamic",85.3211009174312
"list",94,32,26.345581,"gradual",86.2385321100918
"list",94,32,2.2925725,"framing",86.2385321100918
"list",94,32,40.109848,"dynamic",86.2385321100918
"list",95,32,26.480154,"gradual",87.1559633027523
"list",95,32,2.324232,"framing",87.1559633027523
"list",95,32,40.2883735,"dynamic",87.1559633027523
"list",96,32,26.472093,"gradual",88.0733944954129
"list",96,32,2.29201,"framing",88.0733944954129
"list",96,32,40.0008985,"dynamic",88.0733944954129
"list",97,32,26.312114,"gradual",88.9908256880734
"list",97,32,2.3428455,"framing",88.9908256880734
"list",97,32,40.168883,"dynamic",88.9908256880734
"list",98,32,26.296807,"gradual",89.9082568807339
"list",98,32,2.3452005,"framing",89.9082568807339
"list",98,32,40.08008,"dynamic",89.9082568807339
"list",99,32,26.359447,"gradual",90.8256880733945
"list",99,32,2.272292,"framing",90.8256880733945
"list",99,32,40.5790455,"dynamic",90.8256880733945
"list",100,32,26.4943205,"gradual",91.743119266055
"list",100,32,2.305904,"framing",91.743119266055
"list",100,32,40.1325575,"dynamic",91.743119266055
"list",101,32,25.9819565,"gradual",92.6605504587156
"list",101,32,2.334926,"framing",92.6605504587156
"list",101,32,40.5740635,"dynamic",92.6605504587156
"list",102,32,29.0228115,"gradual",93.5779816513761
"list",102,32,2.3465905,"framing",93.5779816513761
"list",102,32,40.530647,"dynamic",93.5779816513761
"list",103,32,25.8712365,"gradual",94.4954128440367
"list",103,32,2.3273095,"framing",94.4954128440367
"list",103,32,40.565196,"dynamic",94.4954128440367
"list",104,32,25.8524515,"gradual",95.4128440366973
"list",104,32,2.326559,"framing",95.4128440366973
"list",104,32,40.3895695,"dynamic",95.4128440366973
"list",105,32,25.678303,"gradual",96.3302752293578
"list",105,32,2.3505205,"framing",96.3302752293578
"list",105,32,40.68545,"dynamic",96.3302752293578
"list",106,32,25.7200625,"gradual",97.2477064220184
"list",106,32,2.5681475,"framing",97.2477064220184
"list",106,32,41.1374725,"dynamic",97.2477064220184
"list",107,32,25.6517695,"gradual",98.1651376146789
"list",107,32,2.5680135,"framing",98.1651376146789
"list",107,32,40.6944585,"dynamic",98.1651376146789
"list",108,32,5.204775,"gradual",99.0825688073395
"list",108,32,30.5084815,"framing",99.0825688073395
"list",108,32,43.147362,"dynamic",99.0825688073395
"list",109,32,1.9716995,"gradual",100
"list",109,32,30.2516665,"framing",100
"list",109,32,42.770076,"dynamic",100
"list",1,32,2.2834075,"gradual",0.917431192660551
"list",1,32,2.3117705,"framing",0.917431192660551
"list",1,32,2.391706,"dynamic",0.917431192660551
"list",2,32,2.3762785,"gradual",1.8348623853211
"list",2,32,2.309312,"framing",1.8348623853211
"list",2,32,2.3183035,"dynamic",1.8348623853211
"list",3,32,2.3291955,"gradual",2.75229357798165
"list",3,32,2.3870245,"framing",2.75229357798165
"list",3,32,2.405183,"dynamic",2.75229357798165
"list",4,32,2.428228,"gradual",3.6697247706422
"list",4,32,2.278871,"framing",3.6697247706422
"list",4,32,3.1462585,"dynamic",3.6697247706422
"list",5,32,2.392639,"gradual",4.58715596330275
"list",5,32,2.3330055,"framing",4.58715596330275
"list",5,32,3.166952,"dynamic",4.58715596330275
"list",6,32,2.687379,"gradual",5.5045871559633
"list",6,32,2.355342,"framing",5.5045871559633
"list",6,32,3.2355845,"dynamic",5.5045871559633
"list",7,32,2.5128465,"gradual",6.42201834862385
"list",7,32,2.323063,"framing",6.42201834862385
"list",7,32,3.443514,"dynamic",6.42201834862385
"list",8,32,2.4796725,"gradual",7.3394495412844
"list",8,32,2.299876,"framing",7.3394495412844
"list",8,32,3.2499715,"dynamic",7.3394495412844
"list",9,32,2.4837755,"gradual",8.25688073394496
"list",9,32,2.2841415,"framing",8.25688073394496
"list",9,32,3.294315,"dynamic",8.25688073394496
"list",10,32,2.6035375,"gradual",9.1743119266055
"list",10,32,2.73015,"framing",9.1743119266055
"list",10,32,3.396829,"dynamic",9.1743119266055
"list",11,32,2.6809315,"gradual",10.0917431192661
"list",11,32,2.2797585,"framing",10.0917431192661
"list",11,32,3.534412,"dynamic",10.0917431192661
"list",12,32,2.604467,"gradual",11.0091743119266
"list",12,32,2.3605805,"framing",11.0091743119266
"list",12,32,3.327742,"dynamic",11.0091743119266
"list",13,32,2.64545,"gradual",11.9266055045872
"list",13,32,2.265305,"framing",11.9266055045872
"list",13,32,3.212326,"dynamic",11.9266055045872
"list",14,32,2.7471755,"gradual",12.8440366972477
"list",14,32,2.3478965,"framing",12.8440366972477
"list",14,32,3.380731,"dynamic",12.8440366972477
"list",15,32,2.9609595,"gradual",13.7614678899083
"list",15,32,2.3327075,"framing",13.7614678899083
"list",15,32,3.4433315,"dynamic",13.7614678899083
"list",16,32,2.6818295,"gradual",14.6788990825688
"list",16,32,2.3452385,"framing",14.6788990825688
"list",16,32,3.380448,"dynamic",14.6788990825688
"list",17,32,2.7390835,"gradual",15.5963302752294
"list",17,32,2.3089895,"framing",15.5963302752294
"list",17,32,3.329535,"dynamic",15.5963302752294
"list",18,32,2.5970705,"gradual",16.5137614678899
"list",18,32,2.276971,"framing",16.5137614678899
"list",18,32,3.291966,"dynamic",16.5137614678899
"list",19,32,3.2264935,"gradual",17.4311926605505
"list",19,32,2.3377765,"framing",17.4311926605505
"list",19,32,3.2996575,"dynamic",17.4311926605505
"list",20,32,3.3425665,"gradual",18.348623853211
"list",20,32,2.312962,"framing",18.348623853211
"list",20,32,3.395293,"dynamic",18.348623853211
"list",21,32,3.250624,"gradual",19.2660550458716
"list",21,32,2.432835,"framing",19.2660550458716
"list",21,32,3.3159175,"dynamic",19.2660550458716
"list",22,32,3.3251415,"gradual",20.1834862385321
"list",22,32,2.445988,"framing",20.1834862385321
"list",22,32,3.3187775,"dynamic",20.1834862385321
"list",23,32,3.2503295,"gradual",21.1009174311927
"list",23,32,2.3898045,"framing",21.1009174311927
"list",23,32,3.4203145,"dynamic",21.1009174311927
"list",24,32,3.240034,"gradual",22.0183486238532
"list",24,32,2.3629375,"framing",22.0183486238532
"list",24,32,3.457947,"dynamic",22.0183486238532
"list",25,32,3.296802,"gradual",22.9357798165138
"list",25,32,2.303204,"framing",22.9357798165138
"list",25,32,3.330999,"dynamic",22.9357798165138
"list",26,32,3.190404,"gradual",23.8532110091743
"list",26,32,2.294895,"framing",23.8532110091743
"list",26,32,3.4179155,"dynamic",23.8532110091743
"list",27,32,3.2896365,"gradual",24.7706422018349
"list",27,32,2.317741,"framing",24.7706422018349
"list",27,32,3.502958,"dynamic",24.7706422018349
"list",28,32,3.2388455,"gradual",25.6880733944954
"list",28,32,2.314357,"framing",25.6880733944954
"list",28,32,3.4737345,"dynamic",25.6880733944954
"list",29,32,3.194594,"gradual",26.605504587156
"list",29,32,2.3092055,"framing",26.605504587156
"list",29,32,3.554399,"dynamic",26.605504587156
"list",30,32,3.78598,"gradual",27.5229357798165
"list",30,32,2.4439575,"framing",27.5229357798165
"list",30,32,3.7127685,"dynamic",27.5229357798165
"list",31,32,3.847261,"gradual",28.4403669724771
"list",31,32,2.317994,"framing",28.4403669724771
"list",31,32,3.9154645,"dynamic",28.4403669724771
"list",32,32,3.9966885,"gradual",29.3577981651376
"list",32,32,2.3696055,"framing",29.3577981651376
"list",32,32,3.83384,"dynamic",29.3577981651376
"list",33,32,4.0275545,"gradual",30.2752293577982
"list",33,32,2.3379985,"framing",30.2752293577982
"list",33,32,7.3964195,"dynamic",30.2752293577982
"list",34,32,3.7518805,"gradual",31.1926605504587
"list",34,32,2.307476,"framing",31.1926605504587
"list",34,32,7.708931,"dynamic",31.1926605504587
"list",35,32,4.020399,"gradual",32.1100917431193
"list",35,32,2.294286,"framing",32.1100917431193
"list",35,32,7.363205,"dynamic",32.1100917431193
"list",36,32,4.111604,"gradual",33.0275229357798
"list",36,32,2.333886,"framing",33.0275229357798
"list",36,32,7.5569695,"dynamic",33.0275229357798
"list",37,32,7.869523,"gradual",33.9449541284404
"list",37,32,2.2830975,"framing",33.9449541284404
"list",37,32,7.484762,"dynamic",33.9449541284404
"list",38,32,7.5203865,"gradual",34.8623853211009
"list",38,32,2.2962635,"framing",34.8623853211009
"list",38,32,8.0324515,"dynamic",34.8623853211009
"list",39,32,7.3977495,"gradual",35.7798165137615
"list",39,32,2.345852,"framing",35.7798165137615
"list",39,32,8.1003985,"dynamic",35.7798165137615
"list",40,32,7.458839,"gradual",36.697247706422
"list",40,32,2.3201495,"framing",36.697247706422
"list",40,32,8.037469,"dynamic",36.697247706422
"list",41,32,8.2534805,"gradual",37.6146788990826
"list",41,32,2.2882945,"framing",37.6146788990826
"list",41,32,8.5657625,"dynamic",37.6146788990826
"list",42,32,8.13419,"gradual",38.5321100917431
"list",42,32,2.339245,"framing",38.5321100917431
"list",42,32,8.2109705,"dynamic",38.5321100917431
"list",43,32,7.794915,"gradual",39.4495412844037
"list",43,32,2.4116955,"framing",39.4495412844037
"list",43,32,8.174403,"dynamic",39.4495412844037
"list",44,32,7.8556045,"gradual",40.3669724770642
"list",44,32,2.33252,"framing",40.3669724770642
"list",44,32,11.6658185,"dynamic",40.3669724770642
"list",45,32,7.745395,"gradual",41.2844036697248
"list",45,32,2.2920515,"framing",41.2844036697248
"list",45,32,11.651583,"dynamic",41.2844036697248
"list",46,32,7.891043,"gradual",42.2018348623853
"list",46,32,2.287436,"framing",42.2018348623853
"list",46,32,11.564299,"dynamic",42.2018348623853
"list",47,32,8.244812,"gradual",43.1192660550459
"list",47,32,2.3025595,"framing",43.1192660550459
"list",47,32,12.8369805,"dynamic",43.1192660550459
"list",48,32,7.755894,"gradual",44.0366972477064
"list",48,32,2.324248,"framing",44.0366972477064
"list",48,32,11.461765,"dynamic",44.0366972477064
"list",49,32,7.771501,"gradual",44.954128440367
"list",49,32,2.317448,"framing",44.954128440367
"list",49,32,11.88511,"dynamic",44.954128440367
"list",50,32,8.7644345,"gradual",45.8715596330275
"list",50,32,2.369116,"framing",45.8715596330275
"list",50,32,11.5765495,"dynamic",45.8715596330275
"list",51,32,7.735782,"gradual",46.7889908256881
"list",51,32,2.389189,"framing",46.7889908256881
"list",51,32,11.455249,"dynamic",46.7889908256881
"list",52,32,8.2632885,"gradual",47.7064220183486
"list",52,32,2.4278435,"framing",47.7064220183486
"list",52,32,11.7081035,"dynamic",47.7064220183486
"list",53,32,8.325111,"gradual",48.6238532110092
"list",53,32,2.613464,"framing",48.6238532110092
"list",53,32,11.9881175,"dynamic",48.6238532110092
"list",54,32,8.648107,"gradual",49.5412844036697
"list",54,32,2.250088,"framing",49.5412844036697
"list",54,32,12.153434,"dynamic",49.5412844036697
"list",55,32,11.6674875,"gradual",50.4587155963303
"list",55,32,2.756344,"framing",50.4587155963303
"list",55,32,14.9181015,"dynamic",50.4587155963303
"list",56,32,12.286121,"gradual",51.3761467889908
"list",56,32,2.388776,"framing",51.3761467889908
"list",56,32,19.9901115,"dynamic",51.3761467889908
"list",57,32,12.553881,"gradual",52.2935779816514
"list",57,32,2.3079055,"framing",52.2935779816514
"list",57,32,20.343865,"dynamic",52.2935779816514
"list",58,32,12.632756,"gradual",53.2110091743119
"list",58,32,2.5034165,"framing",53.2110091743119
"list",58,32,19.817558,"dynamic",53.2110091743119
"list",59,32,12.9109095,"gradual",54.1284403669725
"list",59,32,2.3321915,"framing",54.1284403669725
"list",59,32,19.7812805,"dynamic",54.1284403669725
"list",60,32,12.630169,"gradual",55.045871559633
"list",60,32,2.4330875,"framing",55.045871559633
"list",60,32,19.9151155,"dynamic",55.045871559633
"list",61,32,12.745076,"gradual",55.9633027522936
"list",61,32,2.324908,"framing",55.9633027522936
"list",61,32,19.9309995,"dynamic",55.9633027522936
"list",62,32,12.6887395,"gradual",56.8807339449541
"list",62,32,2.34557,"framing",56.8807339449541
"list",62,32,20.2621175,"dynamic",56.8807339449541
"list",63,32,12.704766,"gradual",57.7981651376147
"list",63,32,2.33218,"framing",57.7981651376147
"list",63,32,19.68603,"dynamic",57.7981651376147
"list",64,32,12.766672,"gradual",58.7155963302752
"list",64,32,2.69027,"framing",58.7155963302752
"list",64,32,19.6561945,"dynamic",58.7155963302752
"list",65,32,12.5374235,"gradual",59.6330275229358
"list",65,32,2.30626,"framing",59.6330275229358
"list",65,32,19.579956,"dynamic",59.6330275229358
"list",66,32,14.7975015,"gradual",60.5504587155963
"list",66,32,2.296869,"framing",60.5504587155963
"list",66,32,23.5500195,"dynamic",60.5504587155963
"list",67,32,15.0280925,"gradual",61.4678899082569
"list",67,32,2.3645485,"framing",61.4678899082569
"list",67,32,23.5595045,"dynamic",61.4678899082569
"list",68,32,15.3113025,"gradual",62.3853211009174
"list",68,32,2.3352355,"framing",62.3853211009174
"list",68,32,24.4097115,"dynamic",62.3853211009174
"list",69,32,15.910054,"gradual",63.302752293578
"list",69,32,2.296372,"framing",63.302752293578
"list",69,32,25.1880505,"dynamic",63.302752293578
"list",70,32,15.387415,"gradual",64.2201834862385
"list",70,32,2.29658,"framing",64.2201834862385
"list",70,32,25.301302,"dynamic",64.2201834862385
"list",71,32,18.594114,"gradual",65.1376146788991
"list",71,32,2.3153835,"framing",65.1376146788991
"list",71,32,28.7952215,"dynamic",65.1376146788991
"list",72,32,18.255408,"gradual",66.0550458715596
"list",72,32,2.3844075,"framing",66.0550458715596
"list",72,32,29.055225,"dynamic",66.0550458715596
"list",73,32,18.472446,"gradual",66.9724770642202
"list",73,32,2.461958,"framing",66.9724770642202
"list",73,32,29.025379,"dynamic",66.9724770642202
"list",74,32,17.906332,"gradual",67.8899082568807
"list",74,32,2.283164,"framing",67.8899082568807
"list",74,32,29.089484,"dynamic",67.8899082568807
"list",75,32,18.230481,"gradual",68.8073394495413
"list",75,32,2.259675,"framing",68.8073394495413
"list",75,32,29.6075865,"dynamic",68.8073394495413
"list",76,32,18.4663805,"gradual",69.7247706422018
"list",76,32,2.301544,"framing",69.7247706422018
"list",76,32,32.668326,"dynamic",69.7247706422018
"list",77,32,17.955956,"gradual",70.6422018348624
"list",77,32,2.314299,"framing",70.6422018348624
"list",77,32,29.110463,"dynamic",70.6422018348624
"list",78,32,18.1417795,"gradual",71.5596330275229
"list",78,32,2.3908875,"framing",71.5596330275229
"list",78,32,29.2768035,"dynamic",71.5596330275229
"list",79,32,18.1147455,"gradual",72.4770642201835
"list",79,32,2.255225,"framing",72.4770642201835
"list",79,32,29.537652,"dynamic",72.4770642201835
"list",80,32,18.5364485,"gradual",73.394495412844
"list",80,32,2.2659455,"framing",73.394495412844
"list",80,32,29.2403785,"dynamic",73.394495412844
"list",81,32,18.275259,"gradual",74.3119266055046
"list",81,32,2.291802,"framing",74.3119266055046
"list",81,32,29.1408525,"dynamic",74.3119266055046
"list",82,32,20.190931,"gradual",75.2293577981651
"list",82,32,2.314087,"framing",75.2293577981651
"list",82,32,29.7493195,"dynamic",75.2293577981651
"list",83,32,19.8911745,"gradual",76.1467889908257
"list",83,32,2.3099475,"framing",76.1467889908257
"list",83,32,29.738388,"dynamic",76.1467889908257
"list",84,32,20.0265035,"gradual",77.0642201834862
"list",84,32,2.3556535,"framing",77.0642201834862
"list",84,32,29.7277115,"dynamic",77.0642201834862
"list",85,32,19.8568765,"gradual",77.9816513761468
"list",85,32,2.301872,"framing",77.9816513761468
"list",85,32,29.934997,"dynamic",77.9816513761468
"list",86,32,20.1356715,"gradual",78.8990825688073
"list",86,32,2.4869405,"framing",78.8990825688073
"list",86,32,29.7470255,"dynamic",78.8990825688073
"list",87,32,19.469137,"gradual",79.8165137614679
"list",87,32,2.3315065,"framing",79.8165137614679
"list",87,32,29.698234,"dynamic",79.8165137614679
"list",88,32,19.9119025,"gradual",80.7339449541284
"list",88,32,2.4014095,"framing",80.7339449541284
"list",88,32,29.774364,"dynamic",80.7339449541284
"list",89,32,32.7913695,"gradual",81.651376146789
"list",89,32,2.3468405,"framing",81.651376146789
"list",89,32,32.4910735,"dynamic",81.651376146789
"list",90,32,39.3536895,"gradual",82.5688073394495
"list",90,32,2.384426,"framing",82.5688073394495
"list",90,32,39.842192,"dynamic",82.5688073394495
"list",91,32,40.066738,"gradual",83.4862385321101
"list",91,32,2.3520285,"framing",83.4862385321101
"list",91,32,40.4269685,"dynamic",83.4862385321101
"list",92,32,39.9371995,"gradual",84.4036697247707
"list",92,32,2.3327205,"framing",84.4036697247707
"list",92,32,40.2370225,"dynamic",84.4036697247707
"list",93,32,40.0553515,"gradual",85.3211009174312
"list",93,32,2.3331755,"framing",85.3211009174312
"list",93,32,40.670489,"dynamic",85.3211009174312
"list",94,32,40.036566,"gradual",86.2385321100918
"list",94,32,2.669068,"framing",86.2385321100918
"list",94,32,40.842567,"dynamic",86.2385321100918
"list",95,32,38.127255,"gradual",87.1559633027523
"list",95,32,2.4593435,"framing",87.1559633027523
"list",95,32,41.2651985,"dynamic",87.1559633027523
"list",96,32,25.599827,"gradual",88.0733944954129
"list",96,32,2.325679,"framing",88.0733944954129
"list",96,32,40.7356845,"dynamic",88.0733944954129
"list",97,32,26.0769845,"gradual",88.9908256880734
"list",97,32,2.3450095,"framing",88.9908256880734
"list",97,32,41.4641785,"dynamic",88.9908256880734
"list",98,32,25.646598,"gradual",89.9082568807339
"list",98,32,2.264746,"framing",89.9082568807339
"list",98,32,40.8804715,"dynamic",89.9082568807339
"list",99,32,25.619834,"gradual",90.8256880733945
"list",99,32,2.4658555,"framing",90.8256880733945
"list",99,32,40.8884045,"dynamic",90.8256880733945
"list",100,32,25.5029485,"gradual",91.743119266055
"list",100,32,2.3137295,"framing",91.743119266055
"list",100,32,42.629785,"dynamic",91.743119266055
"list",101,32,25.7195835,"gradual",92.6605504587156
"list",101,32,2.32752,"framing",92.6605504587156
"list",101,32,41.057673,"dynamic",92.6605504587156
"list",102,32,25.9284775,"gradual",93.5779816513761
"list",102,32,2.3336495,"framing",93.5779816513761
"list",102,32,40.744227,"dynamic",93.5779816513761
"list",103,32,26.259641,"gradual",94.4954128440367
"list",103,32,2.502705,"framing",94.4954128440367
"list",103,32,40.836403,"dynamic",94.4954128440367
"list",104,32,26.1599885,"gradual",95.4128440366973
"list",104,32,2.3150085,"framing",95.4128440366973
"list",104,32,40.5464075,"dynamic",95.4128440366973
"list",105,32,25.8291375,"gradual",96.3302752293578
"list",105,32,2.2992295,"framing",96.3302752293578
"list",105,32,40.73711,"dynamic",96.3302752293578
"list",106,32,28.395582,"gradual",97.2477064220184
"list",106,32,32.382127,"framing",97.2477064220184
"list",106,32,56.159037,"dynamic",97.2477064220184
"list",107,32,28.8908335,"gradual",98.1651376146789
"list",107,32,32.3071095,"framing",98.1651376146789
"list",107,32,55.9369125,"dynamic",98.1651376146789
"list",108,32,5.3650695,"gradual",99.0825688073395
"list",108,32,31.0832035,"framing",99.0825688073395
"list",108,32,42.9486655,"dynamic",99.0825688073395
"list",109,32,1.9584855,"gradual",100
"list",109,32,30.4739455,"framing",100
"list",109,32,42.9621555,"dynamic",100
"list",1,32,2.480774,"gradual",0.917431192660551
"list",1,32,2.2849935,"framing",0.917431192660551
"list",1,32,2.351178,"dynamic",0.917431192660551
"list",2,32,2.6067285,"gradual",1.8348623853211
"list",2,32,2.3618155,"framing",1.8348623853211
"list",2,32,2.336911,"dynamic",1.8348623853211
"list",3,32,2.402843,"gradual",2.75229357798165
"list",3,32,2.410166,"framing",2.75229357798165
"list",3,32,2.3487885,"dynamic",2.75229357798165
"list",4,32,2.4476275,"gradual",3.6697247706422
"list",4,32,2.334654,"framing",3.6697247706422
"list",4,32,2.4539585,"dynamic",3.6697247706422
"list",5,32,2.3810645,"gradual",4.58715596330275
"list",5,32,2.439235,"framing",4.58715596330275
"list",5,32,2.496739,"dynamic",4.58715596330275
"list",6,32,2.420643,"gradual",5.5045871559633
"list",6,32,2.369268,"framing",5.5045871559633
"list",6,32,2.345392,"dynamic",5.5045871559633
"list",7,32,2.3564015,"gradual",6.42201834862385
"list",7,32,2.323913,"framing",6.42201834862385
"list",7,32,2.4150665,"dynamic",6.42201834862385
"list",8,32,2.504642,"gradual",7.3394495412844
"list",8,32,2.3331495,"framing",7.3394495412844
"list",8,32,2.4621475,"dynamic",7.3394495412844
"list",9,32,2.389829,"gradual",8.25688073394496
"list",9,32,2.3931735,"framing",8.25688073394496
"list",9,32,3.151438,"dynamic",8.25688073394496
"list",10,32,2.4240485,"gradual",9.1743119266055
"list",10,32,2.3354595,"framing",9.1743119266055
"list",10,32,3.53473,"dynamic",9.1743119266055
"list",11,32,2.495667,"gradual",10.0917431192661
"list",11,32,2.325472,"framing",10.0917431192661
"list",11,32,3.095328,"dynamic",10.0917431192661
"list",12,32,2.419517,"gradual",11.0091743119266
"list",12,32,2.3100615,"framing",11.0091743119266
"list",12,32,3.2722355,"dynamic",11.0091743119266
"list",13,32,2.420471,"gradual",11.9266055045872
"list",13,32,2.3383,"framing",11.9266055045872
"list",13,32,3.2147745,"dynamic",11.9266055045872
"list",14,32,2.608652,"gradual",12.8440366972477
"list",14,32,2.364412,"framing",12.8440366972477
"list",14,32,3.670764,"dynamic",12.8440366972477
"list",15,32,2.4290455,"gradual",13.7614678899083
"list",15,32,2.3284965,"framing",13.7614678899083
"list",15,32,4.3909065,"dynamic",13.7614678899083
"list",16,32,2.410663,"gradual",14.6788990825688
"list",16,32,2.3804885,"framing",14.6788990825688
"list",16,32,4.3003755,"dynamic",14.6788990825688
"list",17,32,2.430063,"gradual",15.5963302752294
"list",17,32,2.304427,"framing",15.5963302752294
"list",17,32,4.4155685,"dynamic",15.5963302752294
"list",18,32,2.425253,"gradual",16.5137614678899
"list",18,32,2.3208165,"framing",16.5137614678899
"list",18,32,4.473788,"dynamic",16.5137614678899
"list",19,32,7.1297915,"gradual",17.4311926605505
"list",19,32,2.312268,"framing",17.4311926605505
"list",19,32,8.228498,"dynamic",17.4311926605505
"list",20,32,6.23905,"gradual",18.348623853211
"list",20,32,2.3748645,"framing",18.348623853211
"list",20,32,7.9974255,"dynamic",18.348623853211
"list",21,32,6.781283,"gradual",19.2660550458716
"list",21,32,2.3662785,"framing",19.2660550458716
"list",21,32,8.320201,"dynamic",19.2660550458716
"list",22,32,6.354096,"gradual",20.1834862385321
"list",22,32,2.300664,"framing",20.1834862385321
"list",22,32,7.9626295,"dynamic",20.1834862385321
"list",23,32,6.225559,"gradual",21.1009174311927
"list",23,32,2.34696,"framing",21.1009174311927
"list",23,32,8.3151225,"dynamic",21.1009174311927
"list",24,32,6.2052985,"gradual",22.0183486238532
"list",24,32,2.5777675,"framing",22.0183486238532
"list",24,32,7.855384,"dynamic",22.0183486238532
"list",25,32,6.117902,"gradual",22.9357798165138
"list",25,32,2.493495,"framing",22.9357798165138
"list",25,32,8.059528,"dynamic",22.9357798165138
"list",26,32,6.3995205,"gradual",23.8532110091743
"list",26,32,2.259124,"framing",23.8532110091743
"list",26,32,8.1159245,"dynamic",23.8532110091743
"list",27,32,6.492056,"gradual",24.7706422018349
"list",27,32,2.309726,"framing",24.7706422018349
"list",27,32,8.029129,"dynamic",24.7706422018349
"list",28,32,6.532982,"gradual",25.6880733944954
"list",28,32,2.333691,"framing",25.6880733944954
"list",28,32,8.435637,"dynamic",25.6880733944954
"list",29,32,6.6632055,"gradual",26.605504587156
"list",29,32,2.3350465,"framing",26.605504587156
"list",29,32,8.244445,"dynamic",26.605504587156
"list",30,32,6.9343775,"gradual",27.5229357798165
"list",30,32,2.3608265,"framing",27.5229357798165
"list",30,32,8.0829115,"dynamic",27.5229357798165
"list",31,32,6.5592565,"gradual",28.4403669724771
"list",31,32,2.418534,"framing",28.4403669724771
"list",31,32,8.109589,"dynamic",28.4403669724771
"list",32,32,6.8924945,"gradual",29.3577981651376
"list",32,32,2.23212,"framing",29.3577981651376
"list",32,32,8.1373845,"dynamic",29.3577981651376
"list",33,32,7.8003785,"gradual",30.2752293577982
"list",33,32,2.336476,"framing",30.2752293577982
"list",33,32,8.2449165,"dynamic",30.2752293577982
"list",34,32,7.7446045,"gradual",31.1926605504587
"list",34,32,2.255961,"framing",31.1926605504587
"list",34,32,8.483615,"dynamic",31.1926605504587
"list",35,32,8.2620185,"gradual",32.1100917431193
"list",35,32,2.3292635,"framing",32.1100917431193
"list",35,32,8.178911,"dynamic",32.1100917431193
"list",36,32,8.6046075,"gradual",33.0275229357798
"list",36,32,2.319487,"framing",33.0275229357798
"list",36,32,10.392592,"dynamic",33.0275229357798
